HDG;PITCH;ROLL;ALT;EW_POS;NS_POS
-50.29 ; 4.85 ; 15.43 ; 1305.046630859375 ; -126.46484375 ; 7656.916015625
-50.13 ; 4.86 ; 15.73 ; 1305.1856689453125 ; -121.1630859375 ; 7652.5693359375
-49.97 ; 4.87 ; 16.0 ; 1305.327880859375 ; -115.861328125 ; 7648.2236328125
-49.8 ; 4.88 ; 16.23 ; 1305.4715576171875 ; -110.4716796875 ; 7643.8779296875
-49.65 ; 4.89 ; 16.45 ; 1305.61767578125 ; -105.2568359375 ; 7639.4453125
-49.47 ; 4.89 ; 16.62 ; 1305.7652587890625 ; -99.955078125 ; 7635.0126953125
-49.3 ; 4.9 ; 16.78 ; 1305.91455078125 ; -94.6533203125 ; 7630.5791015625
-49.11 ; 4.9 ; 16.9 ; 1306.0653076171875 ; -89.4384765625 ; 7626.146484375
-48.94 ; 4.9 ; 17.01 ; 1306.2176513671875 ; -84.22265625 ; 7621.7138671875
-48.75 ; 4.91 ; 17.12 ; 1306.3699951171875 ; -79.0078125 ; 7617.1943359375
-48.58 ; 4.91 ; 17.21 ; 1306.5230712890625 ; -73.79296875 ; 7612.6748046875
-48.4 ; 4.91 ; 17.29 ; 1306.677001953125 ; -68.578125 ; 7608.154296875
-48.21 ; 4.92 ; 17.39 ; 1306.8309326171875 ; -63.44921875 ; 7603.5478515625
-48.02 ; 4.93 ; 17.46 ; 1306.985595703125 ; -58.234375 ; 7599.115234375
-47.83 ; 4.95 ; 17.54 ; 1307.1409912109375 ; -53.1064453125 ; 7594.5087890625
-47.63 ; 4.97 ; 17.6 ; 1307.2972412109375 ; -48.0654296875 ; 7589.9892578125
-47.44 ; 4.98 ; 17.68 ; 1307.454345703125 ; -42.9365234375 ; 7585.3818359375
-47.24 ; 5.0 ; 17.75 ; 1307.612060546875 ; -37.80859375 ; 7580.775390625
-47.05 ; 5.02 ; 17.82 ; 1307.770751953125 ; -32.767578125 ; 7576.08203125
-46.85 ; 5.04 ; 17.89 ; 1307.9300537109375 ; -27.7265625 ; 7571.4755859375
-46.66 ; 5.05 ; 17.95 ; 1308.091796875 ; -22.5986328125 ; 7566.869140625
-46.46 ; 5.07 ; 18.03 ; 1308.2535400390625 ; -17.556640625 ; 7562.1748046875
-46.27 ; 5.08 ; 18.09 ; 1308.4183349609375 ; -12.515625 ; 7557.39453125
-46.07 ; 5.1 ; 18.15 ; 1308.5831298828125 ; -7.5615234375 ; 7552.701171875
-45.86 ; 5.11 ; 18.21 ; 1308.7503662109375 ; -2.5205078125 ; 7548.0078125
-45.68 ; 5.12 ; 18.28 ; 1308.9190673828125 ; 2.34765625 ; 7543.2275390625
-45.47 ; 5.14 ; 18.35 ; 1309.087890625 ; 7.3017578125 ; 7538.4462890625
-45.27 ; 5.15 ; 18.42 ; 1309.2589111328125 ; 12.1689453125 ; 7533.666015625
-45.08 ; 5.16 ; 18.48 ; 1309.431640625 ; 17.123046875 ; 7528.8857421875
-44.88 ; 5.16 ; 18.54 ; 1309.604248046875 ; 21.990234375 ; 7524.10546875
-44.68 ; 5.17 ; 18.6 ; 1309.779296875 ; 26.8583984375 ; 7519.2373046875
-44.47 ; 5.18 ; 18.68 ; 1309.955810546875 ; 31.7255859375 ; 7514.45703125
-44.27 ; 5.19 ; 18.75 ; 1310.13232421875 ; 36.5927734375 ; 7509.58984375
-44.07 ; 5.19 ; 18.81 ; 1310.3096923828125 ; 41.373046875 ; 7504.72265625
-43.86 ; 5.2 ; 18.89 ; 1310.48779296875 ; 46.2412109375 ; 7499.85546875
-43.66 ; 5.2 ; 18.95 ; 1310.6683349609375 ; 51.021484375 ; 7494.900390625
-43.46 ; 5.21 ; 19.01 ; 1310.8487548828125 ; 55.71484375 ; 7490.033203125
-43.25 ; 5.21 ; 19.09 ; 1311.030029296875 ; 60.4951171875 ; 7485.0791015625
-43.05 ; 5.22 ; 19.15 ; 1311.2120361328125 ; 65.1884765625 ; 7480.125
-42.85 ; 5.22 ; 19.21 ; 1311.394775390625 ; 69.9697265625 ; 7475.169921875
-42.63 ; 5.23 ; 19.29 ; 1311.578369140625 ; 74.6630859375 ; 7470.12890625
-42.43 ; 5.24 ; 19.35 ; 1311.7628173828125 ; 79.3564453125 ; 7465.1748046875
-42.21 ; 5.25 ; 19.45 ; 1311.9478759765625 ; 83.962890625 ; 7460.1337890625
-42.0 ; 5.27 ; 19.54 ; 1312.1339111328125 ; 88.65625 ; 7455.005859375
-41.79 ; 5.28 ; 19.67 ; 1312.320556640625 ; 93.263671875 ; 7450.05078125
-41.58 ; 5.29 ; 19.79 ; 1312.508056640625 ; 97.8701171875 ; 7444.9228515625
-41.36 ; 5.3 ; 19.95 ; 1312.6978759765625 ; 102.3896484375 ; 7439.794921875
-41.15 ; 5.31 ; 20.1 ; 1312.8892822265625 ; 106.99609375 ; 7434.75390625
-40.93 ; 5.32 ; 20.28 ; 1313.0806884765625 ; 111.603515625 ; 7429.625
-40.72 ; 5.32 ; 20.45 ; 1313.2744140625 ; 116.0361328125 ; 7424.4970703125
-40.5 ; 5.32 ; 20.62 ; 1313.4697265625 ; 120.5556640625 ; 7419.2822265625
-40.29 ; 5.31 ; 20.79 ; 1313.6650390625 ; 124.98828125 ; 7414.154296875
-40.07 ; 5.31 ; 20.95 ; 1313.861083984375 ; 129.5078125 ; 7408.9384765625
-39.85 ; 5.3 ; 21.09 ; 1314.0579833984375 ; 133.94140625 ; 7403.810546875
-39.63 ; 5.3 ; 21.21 ; 1314.2548828125 ; 138.3740234375 ; 7398.595703125
-39.41 ; 5.29 ; 21.32 ; 1314.4517822265625 ; 142.7197265625 ; 7393.2939453125
-39.18 ; 5.28 ; 21.43 ; 1314.6485595703125 ; 147.0654296875 ; 7388.166015625
-38.96 ; 5.27 ; 21.53 ; 1314.8438720703125 ; 151.498046875 ; 7382.86328125
-38.72 ; 5.26 ; 21.62 ; 1315.0384521484375 ; 155.7568359375 ; 7377.5615234375
-38.49 ; 5.25 ; 21.7 ; 1315.2337646484375 ; 160.103515625 ; 7372.259765625
-38.25 ; 5.25 ; 21.78 ; 1315.4267578125 ; 164.3623046875 ; 7366.9580078125
-38.02 ; 5.26 ; 21.85 ; 1315.618896484375 ; 168.7080078125 ; 7361.568359375
-37.75 ; 5.3 ; 21.93 ; 1315.810302734375 ; 172.8798828125 ; 7356.2666015625
-37.49 ; 5.39 ; 22.03 ; 1316.0008544921875 ; 177.138671875 ; 7350.96484375
-37.21 ; 5.5 ; 22.1 ; 1316.193115234375 ; 181.3115234375 ; 7345.4892578125
-36.91 ; 5.62 ; 22.18 ; 1316.3875732421875 ; 185.5703125 ; 7340.099609375
-36.61 ; 5.76 ; 22.28 ; 1316.5860595703125 ; 189.6552734375 ; 7334.7109375
-36.32 ; 5.91 ; 22.32 ; 1316.7899169921875 ; 193.740234375 ; 7329.2353515625
-36.0 ; 6.05 ; 22.35 ; 1316.999267578125 ; 197.8251953125 ; 7323.759765625
-35.71 ; 6.18 ; 22.35 ; 1317.2156982421875 ; 201.9111328125 ; 7318.3701171875
-35.41 ; 6.31 ; 22.34 ; 1317.440673828125 ; 205.9091796875 ; 7312.8076171875
-35.11 ; 6.43 ; 22.31 ; 1317.6734619140625 ; 209.9072265625 ; 7307.2451171875
-34.82 ; 6.54 ; 22.25 ; 1317.91650390625 ; 213.9052734375 ; 7301.76953125
-34.54 ; 6.64 ; 22.15 ; 1318.167236328125 ; 217.81640625 ; 7296.29296875
-34.25 ; 6.75 ; 22.06 ; 1318.42822265625 ; 221.7275390625 ; 7290.6435546875
-34.02 ; 6.77 ; 21.93 ; 1318.69921875 ; 225.552734375 ; 7285.0810546875
-33.75 ; 6.85 ; 21.78 ; 1318.98046875 ; 229.376953125 ; 7279.5185546875
-33.52 ; 6.89 ; 21.62 ; 1319.26953125 ; 233.201171875 ; 7273.8681640625
-33.29 ; 6.9 ; 21.43 ; 1319.5672607421875 ; 237.025390625 ; 7268.21875
-33.07 ; 6.91 ; 21.25 ; 1319.8726806640625 ; 240.7626953125 ; 7262.65625
-32.85 ; 6.9 ; 21.04 ; 1320.1859130859375 ; 244.4130859375 ; 7257.0068359375
-32.63 ; 6.89 ; 20.84 ; 1320.504638671875 ; 248.1513671875 ; 7251.26953125
-32.41 ; 6.88 ; 20.64 ; 1320.828125 ; 251.888671875 ; 7245.533203125
-32.21 ; 6.87 ; 20.42 ; 1321.15625 ; 255.6259765625 ; 7239.970703125
-31.99 ; 6.85 ; 20.2 ; 1321.4874267578125 ; 259.189453125 ; 7234.234375
-31.79 ; 6.82 ; 19.95 ; 1321.82177734375 ; 262.83984375 ; 7228.4970703125
-31.6 ; 6.77 ; 19.68 ; 1322.15771484375 ; 266.4033203125 ; 7222.84765625
-31.4 ; 6.72 ; 19.4 ; 1322.4952392578125 ; 269.9677734375 ; 7217.0244140625
-31.21 ; 6.66 ; 19.09 ; 1322.832763671875 ; 273.53125 ; 7211.2880859375
-31.02 ; 6.6 ; 18.78 ; 1323.168701171875 ; 277.0947265625 ; 7205.55078125
-30.85 ; 6.53 ; 18.42 ; 1323.5037841796875 ; 280.5712890625 ; 7199.814453125
-30.66 ; 6.46 ; 18.06 ; 1323.83740234375 ; 284.0478515625 ; 7193.9912109375
-30.49 ; 6.38 ; 17.67 ; 1324.1671142578125 ; 287.611328125 ; 7188.2548828125
-30.32 ; 6.31 ; 17.28 ; 1324.49365234375 ; 291.001953125 ; 7182.4306640625
-30.16 ; 6.25 ; 16.85 ; 1324.814697265625 ; 294.3916015625 ; 7176.6943359375
-29.99 ; 6.19 ; 16.43 ; 1325.1318359375 ; 297.8681640625 ; 7170.87109375
-29.83 ; 6.14 ; 16.01 ; 1325.44287109375 ; 301.2578125 ; 7165.0478515625
-29.68 ; 6.09 ; 15.57 ; 1325.7498779296875 ; 304.560546875 ; 7159.2236328125
-29.52 ; 6.05 ; 15.12 ; 1326.0521240234375 ; 308.037109375 ; 7153.400390625
-29.38 ; 6.01 ; 14.68 ; 1326.349853515625 ; 311.33984375 ; 7147.5771484375
-29.22 ; 5.97 ; 14.23 ; 1326.6412353515625 ; 314.6435546875 ; 7141.7529296875
-29.08 ; 5.94 ; 13.78 ; 1326.9271240234375 ; 317.9462890625 ; 7135.8427734375
-28.94 ; 5.91 ; 13.32 ; 1327.209228515625 ; 321.2490234375 ; 7130.01953125
-28.8 ; 5.89 ; 12.87 ; 1327.4864501953125 ; 324.5517578125 ; 7124.1962890625
-28.68 ; 5.87 ; 12.42 ; 1327.7598876953125 ; 327.767578125 ; 7118.3720703125
-28.55 ; 5.85 ; 11.96 ; 1328.0286865234375 ; 331.0703125 ; 7112.4619140625
-28.43 ; 5.83 ; 11.53 ; 1328.2935791015625 ; 334.287109375 ; 7106.638671875
-28.3 ; 5.82 ; 11.1 ; 1328.554443359375 ; 337.5029296875 ; 7100.6416015625
-28.19 ; 5.84 ; 10.73 ; 1328.8115234375 ; 340.71875 ; 7094.73046875
-28.07 ; 5.91 ; 10.4 ; 1329.066162109375 ; 343.9345703125 ; 7088.8203125
-27.94 ; 6.01 ; 10.1 ; 1329.3184814453125 ; 347.150390625 ; 7082.91015625
-27.82 ; 6.1 ; 9.82 ; 1329.57080078125 ; 350.279296875 ; 7077.0
-27.69 ; 6.21 ; 9.6 ; 1329.82470703125 ; 353.408203125 ; 7071.0888671875
-27.58 ; 6.31 ; 9.43 ; 1330.0809326171875 ; 356.625 ; 7065.265625
-27.46 ; 6.41 ; 9.29 ; 1330.341064453125 ; 359.75390625 ; 7059.2685546875
-27.35 ; 6.51 ; 9.18 ; 1330.605224609375 ; 362.7958984375 ; 7053.3583984375
-27.22 ; 6.61 ; 9.09 ; 1330.87548828125 ; 365.9248046875 ; 7047.447265625
-27.1 ; 6.72 ; 9.03 ; 1331.1512451171875 ; 369.0537109375 ; 7041.4501953125
-26.99 ; 6.82 ; 9.0 ; 1331.4324951171875 ; 372.1826171875 ; 7035.5400390625
-26.86 ; 6.94 ; 8.98 ; 1331.7215576171875 ; 375.1376953125 ; 7029.5419921875
-26.74 ; 7.05 ; 9.04 ; 1332.017578125 ; 378.2666015625 ; 7023.6318359375
-26.63 ; 7.15 ; 9.14 ; 1332.3231201171875 ; 381.3095703125 ; 7017.634765625
-26.52 ; 7.24 ; 9.26 ; 1332.6370849609375 ; 384.2646484375 ; 7011.6376953125
-26.41 ; 7.29 ; 9.43 ; 1332.9598388671875 ; 387.306640625 ; 7005.7265625
-26.3 ; 7.33 ; 9.64 ; 1333.2926025390625 ; 390.26171875 ; 6999.7294921875
-26.21 ; 7.34 ; 9.84 ; 1333.6331787109375 ; 393.3037109375 ; 6993.8193359375
-26.11 ; 7.33 ; 10.09 ; 1333.981689453125 ; 396.2587890625 ; 6987.822265625
-26.02 ; 7.32 ; 10.34 ; 1334.3363037109375 ; 399.2138671875 ; 6981.82421875
-25.91 ; 7.31 ; 10.64 ; 1334.697265625 ; 402.169921875 ; 6975.8271484375
-25.82 ; 7.29 ; 10.95 ; 1335.0628662109375 ; 405.125 ; 6969.830078125
-25.71 ; 7.28 ; 11.26 ; 1335.43310546875 ; 408.080078125 ; 6963.83203125
-25.61 ; 7.27 ; 11.6 ; 1335.806640625 ; 410.9482421875 ; 6957.8349609375
-25.5 ; 7.26 ; 11.96 ; 1336.1839599609375 ; 413.81640625 ; 6951.9248046875
-25.4 ; 7.25 ; 12.32 ; 1336.5643310546875 ; 416.6845703125 ; 6945.927734375
-25.29 ; 7.23 ; 12.71 ; 1336.9464111328125 ; 419.552734375 ; 6939.9296875
-25.16 ; 7.21 ; 13.12 ; 1337.330810546875 ; 422.4208984375 ; 6933.9326171875
-25.04 ; 7.19 ; 13.56 ; 1337.7166748046875 ; 425.2900390625 ; 6927.935546875
-24.91 ; 7.17 ; 14.0 ; 1338.1041259765625 ; 428.2451171875 ; 6921.8515625
-24.79 ; 7.16 ; 14.45 ; 1338.49169921875 ; 431.0263671875 ; 6915.853515625
-24.66 ; 7.14 ; 14.92 ; 1338.879150390625 ; 433.89453125 ; 6909.8564453125
-24.52 ; 7.13 ; 15.39 ; 1339.2674560546875 ; 436.5888671875 ; 6903.859375
-24.36 ; 7.11 ; 15.87 ; 1339.65576171875 ; 439.3701171875 ; 6897.8623046875
-24.22 ; 7.11 ; 16.34 ; 1340.04248046875 ; 442.1513671875 ; 6891.77734375
-24.07 ; 7.1 ; 16.81 ; 1340.429931640625 ; 444.9326171875 ; 6885.7802734375
-23.9 ; 7.09 ; 17.28 ; 1340.8157958984375 ; 447.6279296875 ; 6879.6962890625
-23.74 ; 7.07 ; 17.71 ; 1341.2025146484375 ; 450.322265625 ; 6873.6982421875
-23.57 ; 7.04 ; 18.09 ; 1341.587646484375 ; 453.0166015625 ; 6867.701171875
-23.4 ; 6.98 ; 18.43 ; 1341.9713134765625 ; 455.6240234375 ; 6861.6171875
-23.24 ; 6.91 ; 18.7 ; 1342.353271484375 ; 458.318359375 ; 6855.6201171875
-23.07 ; 6.83 ; 18.93 ; 1342.7314453125 ; 460.92578125 ; 6849.53515625
-22.9 ; 6.73 ; 19.15 ; 1343.1048583984375 ; 463.6201171875 ; 6843.451171875
-22.72 ; 6.63 ; 19.34 ; 1343.4736328125 ; 466.314453125 ; 6837.4541015625
-22.54 ; 6.54 ; 19.5 ; 1343.8360595703125 ; 468.8359375 ; 6831.283203125
-22.36 ; 6.44 ; 19.65 ; 1344.1922607421875 ; 471.3564453125 ; 6825.1982421875
-22.18 ; 6.36 ; 19.78 ; 1344.5399169921875 ; 473.876953125 ; 6819.1142578125
-21.97 ; 6.28 ; 19.92 ; 1344.8797607421875 ; 476.3974609375 ; 6813.0302734375
-21.79 ; 6.21 ; 20.04 ; 1345.2117919921875 ; 479.0048828125 ; 6806.9453125
-21.58 ; 6.14 ; 20.15 ; 1345.5360107421875 ; 481.4384765625 ; 6800.7744140625
-21.38 ; 6.09 ; 20.28 ; 1345.850830078125 ; 483.8720703125 ; 6794.6904296875
-21.18 ; 6.04 ; 20.39 ; 1346.1571044921875 ; 486.3056640625 ; 6788.6064453125
-20.96 ; 5.99 ; 20.51 ; 1346.456298828125 ; 488.7392578125 ; 6782.4345703125
-20.74 ; 5.95 ; 20.62 ; 1346.7476806640625 ; 491.173828125 ; 6776.3505859375
-20.54 ; 5.92 ; 20.73 ; 1347.03125 ; 493.5205078125 ; 6770.1796875
-20.3 ; 5.89 ; 20.82 ; 1347.307861328125 ; 495.8671875 ; 6764.095703125
-20.08 ; 5.88 ; 20.93 ; 1347.577392578125 ; 498.126953125 ; 6757.923828125
-19.85 ; 5.89 ; 21.04 ; 1347.8414306640625 ; 500.38671875 ; 6751.7529296875
-19.6 ; 5.91 ; 21.17 ; 1348.0999755859375 ; 502.7333984375 ; 6745.58203125
-19.35 ; 5.94 ; 21.29 ; 1348.3531494140625 ; 504.9931640625 ; 6739.3232421875
-19.1 ; 5.99 ; 21.43 ; 1348.6031494140625 ; 507.166015625 ; 6733.15234375
-18.83 ; 6.04 ; 21.59 ; 1348.8492431640625 ; 509.42578125 ; 6726.9814453125
-18.58 ; 6.09 ; 21.75 ; 1349.0953369140625 ; 511.51171875 ; 6720.7236328125
-18.32 ; 6.14 ; 21.9 ; 1349.33984375 ; 513.685546875 ; 6714.5517578125
-18.05 ; 6.19 ; 22.06 ; 1349.5836181640625 ; 515.771484375 ; 6708.2939453125
-17.79 ; 6.23 ; 22.23 ; 1349.828125 ; 517.857421875 ; 6702.0361328125
-17.54 ; 6.26 ; 22.39 ; 1350.0726318359375 ; 519.943359375 ; 6695.77734375
-17.27 ; 6.29 ; 22.53 ; 1350.31787109375 ; 521.9423828125 ; 6689.6064453125
-17.0 ; 6.31 ; 22.67 ; 1350.5655517578125 ; 523.94140625 ; 6683.3486328125
-16.75 ; 6.33 ; 22.79 ; 1350.813232421875 ; 525.9404296875 ; 6677.00390625
-16.49 ; 6.33 ; 22.9 ; 1351.063232421875 ; 527.765625 ; 6670.83203125
-16.24 ; 6.32 ; 23.01 ; 1351.313232421875 ; 529.7646484375 ; 6664.4873046875
-15.99 ; 6.3 ; 23.12 ; 1351.563232421875 ; 531.5029296875 ; 6658.2294921875
-15.74 ; 6.26 ; 23.21 ; 1351.81396484375 ; 533.4150390625 ; 6651.8837890625
-15.5 ; 6.19 ; 23.32 ; 1352.064697265625 ; 535.2412109375 ; 6645.6259765625
-15.29 ; 6.11 ; 23.42 ; 1352.31396484375 ; 537.06640625 ; 6639.3681640625
-15.05 ; 6.02 ; 23.51 ; 1352.5616455078125 ; 538.8046875 ; 6633.0234375
-14.83 ; 5.92 ; 23.59 ; 1352.80615234375 ; 540.54296875 ; 6626.7646484375
-14.6 ; 5.83 ; 23.68 ; 1353.0460205078125 ; 542.1943359375 ; 6620.419921875
-14.36 ; 5.73 ; 23.76 ; 1353.2811279296875 ; 543.9326171875 ; 6614.0751953125
-14.15 ; 5.64 ; 23.85 ; 1353.5115966796875 ; 545.583984375 ; 6607.7294921875
-13.91 ; 5.55 ; 23.93 ; 1353.7349853515625 ; 547.2353515625 ; 6601.384765625
-13.66 ; 5.47 ; 24.03 ; 1353.9521484375 ; 548.88671875 ; 6595.0400390625
-13.43 ; 5.39 ; 24.1 ; 1354.1630859375 ; 550.3642578125 ; 6588.6953125
-13.19 ; 5.32 ; 24.2 ; 1354.3662109375 ; 552.015625 ; 6582.349609375
-12.94 ; 5.25 ; 24.29 ; 1354.562255859375 ; 553.580078125 ; 6576.0048828125
-12.69 ; 5.18 ; 24.37 ; 1354.7513427734375 ; 554.970703125 ; 6569.66015625
-12.44 ; 5.11 ; 24.46 ; 1354.9326171875 ; 556.5361328125 ; 6563.2275390625
-12.19 ; 5.04 ; 24.54 ; 1355.1060791015625 ; 557.9267578125 ; 6556.8828125
-11.94 ; 4.98 ; 24.64 ; 1355.2724609375 ; 559.3173828125 ; 6550.451171875
-11.69 ; 4.91 ; 24.73 ; 1355.4310302734375 ; 560.7080078125 ; 6544.01953125
-11.43 ; 4.84 ; 24.81 ; 1355.5826416015625 ; 562.0986328125 ; 6537.673828125
-11.18 ; 4.78 ; 24.9 ; 1355.726318359375 ; 563.40234375 ; 6531.2421875
-10.93 ; 4.71 ; 24.98 ; 1355.8623046875 ; 564.7060546875 ; 6524.8974609375
-10.68 ; 4.64 ; 25.07 ; 1355.9903564453125 ; 566.009765625 ; 6518.3779296875
-10.41 ; 4.57 ; 25.15 ; 1356.1107177734375 ; 567.3134765625 ; 6511.9462890625
-10.15 ; 4.51 ; 25.25 ; 1356.22314453125 ; 568.443359375 ; 6505.5146484375
-9.88 ; 4.46 ; 25.31 ; 1356.327880859375 ; 569.66015625 ; 6499.0830078125
-9.6 ; 4.43 ; 25.34 ; 1356.4246826171875 ; 570.7900390625 ; 6492.7373046875
-9.32 ; 4.42 ; 25.32 ; 1356.5137939453125 ; 572.0068359375 ; 6486.21875
-9.02 ; 4.43 ; 25.25 ; 1356.5958251953125 ; 573.0498046875 ; 6479.787109375
-8.71 ; 4.45 ; 25.1 ; 1356.67236328125 ; 574.0927734375 ; 6473.267578125
-8.41 ; 4.48 ; 24.92 ; 1356.74267578125 ; 575.1357421875 ; 6466.8359375
-8.11 ; 4.51 ; 24.67 ; 1356.8074951171875 ; 576.091796875 ; 6460.3173828125
-7.82 ; 4.54 ; 24.37 ; 1356.868408203125 ; 577.134765625 ; 6453.8857421875
-7.54 ; 4.56 ; 24.04 ; 1356.925537109375 ; 578.00390625 ; 6447.3662109375
-7.25 ; 4.58 ; 23.64 ; 1356.9786376953125 ; 578.9609375 ; 6440.84765625
-6.97 ; 4.59 ; 23.2 ; 1357.0294189453125 ; 579.830078125 ; 6434.3291015625
-6.72 ; 4.6 ; 22.71 ; 1357.077880859375 ; 580.69921875 ; 6427.896484375
-6.47 ; 4.62 ; 22.17 ; 1357.1239013671875 ; 581.4814453125 ; 6421.291015625
-6.22 ; 4.63 ; 21.56 ; 1357.169189453125 ; 582.263671875 ; 6414.7724609375
-5.99 ; 4.65 ; 20.89 ; 1357.2130126953125 ; 582.958984375 ; 6408.3408203125
-5.75 ; 4.68 ; 20.17 ; 1357.255126953125 ; 583.7412109375 ; 6401.8212890625
-5.54 ; 4.71 ; 19.4 ; 1357.2965087890625 ; 584.349609375 ; 6395.302734375
-5.32 ; 4.74 ; 18.59 ; 1357.33642578125 ; 585.044921875 ; 6388.7841796875
-5.1 ; 4.77 ; 17.76 ; 1357.3770751953125 ; 585.6533203125 ; 6382.177734375
-4.91 ; 4.79 ; 16.87 ; 1357.41845703125 ; 586.3486328125 ; 6375.74609375
-4.74 ; 4.78 ; 15.96 ; 1357.4605712890625 ; 586.8701171875 ; 6369.140625
-4.58 ; 4.74 ; 15.03 ; 1357.5035400390625 ; 587.478515625 ; 6362.5341796875
-4.43 ; 4.69 ; 14.09 ; 1357.5465087890625 ; 587.9130859375 ; 6356.015625
-4.29 ; 4.64 ; 13.14 ; 1357.5894775390625 ; 588.521484375 ; 6349.4970703125
-4.16 ; 4.59 ; 12.18 ; 1357.630859375 ; 589.04296875 ; 6342.8916015625
-4.04 ; 4.54 ; 11.21 ; 1357.673095703125 ; 589.4775390625 ; 6336.458984375
-3.91 ; 4.5 ; 10.26 ; 1357.712890625 ; 589.912109375 ; 6329.853515625
-3.82 ; 4.46 ; 9.32 ; 1357.751220703125 ; 590.43359375 ; 6323.248046875
-3.72 ; 4.43 ; 8.4 ; 1357.7886962890625 ; 590.955078125 ; 6316.8154296875
-3.63 ; 4.4 ; 7.51 ; 1357.8245849609375 ; 591.3896484375 ; 6310.2099609375
-3.55 ; 4.36 ; 6.7 ; 1357.8590087890625 ; 591.7373046875 ; 6303.69140625
-3.47 ; 4.31 ; 5.93 ; 1357.892578125 ; 592.171875 ; 6297.0859375
-3.38 ; 4.26 ; 5.28 ; 1357.924560546875 ; 592.6064453125 ; 6290.56640625
-3.3 ; 4.2 ; 4.7 ; 1357.955078125 ; 593.041015625 ; 6284.0478515625
-3.21 ; 4.14 ; 4.23 ; 1357.982421875 ; 593.388671875 ; 6277.35546875
-3.13 ; 4.09 ; 3.84 ; 1358.0074462890625 ; 593.8232421875 ; 6270.8359375
-3.07 ; 4.05 ; 3.53 ; 1358.029296875 ; 594.1708984375 ; 6264.3173828125
-3.0 ; 4.03 ; 3.29 ; 1358.0479736328125 ; 594.431640625 ; 6257.625
-2.94 ; 4.04 ; 3.1 ; 1358.064453125 ; 594.8662109375 ; 6251.10546875
-2.9 ; 4.07 ; 3.0 ; 1358.0784912109375 ; 595.2138671875 ; 6244.5
-2.85 ; 4.12 ; 2.9 ; 1358.091796875 ; 595.5615234375 ; 6237.89453125
-2.8 ; 4.19 ; 2.85 ; 1358.103515625 ; 595.9091796875 ; 6231.2890625
-2.75 ; 4.27 ; 2.82 ; 1358.115966796875 ; 596.2568359375 ; 6224.76953125
-2.71 ; 4.4 ; 2.81 ; 1358.1292724609375 ; 596.6044921875 ; 6218.0771484375
-2.66 ; 4.55 ; 2.79 ; 1358.1448974609375 ; 596.9521484375 ; 6211.4716796875
-2.63 ; 4.71 ; 2.81 ; 1358.1651611328125 ; 597.212890625 ; 6204.9521484375
-2.58 ; 4.87 ; 2.82 ; 1358.1917724609375 ; 597.560546875 ; 6198.3466796875
-2.55 ; 5.04 ; 2.84 ; 1358.225341796875 ; 597.8212890625 ; 6191.7412109375
-2.5 ; 5.22 ; 2.85 ; 1358.268310546875 ; 598.08203125 ; 6185.134765625
-2.46 ; 5.39 ; 2.87 ; 1358.31982421875 ; 598.4296875 ; 6178.6162109375
-2.43 ; 5.56 ; 2.9 ; 1358.3839111328125 ; 598.6904296875 ; 6172.0107421875
-2.38 ; 5.73 ; 2.92 ; 1358.4588623046875 ; 598.951171875 ; 6165.4921875
-2.33 ; 5.9 ; 2.95 ; 1358.5472412109375 ; 599.298828125 ; 6158.8857421875
-2.29 ; 6.09 ; 3.01 ; 1358.648681640625 ; 599.47265625 ; 6152.2802734375
-2.24 ; 6.27 ; 3.1 ; 1358.76513671875 ; 599.8203125 ; 6145.6748046875
-2.21 ; 6.45 ; 3.23 ; 1358.8963623046875 ; 600.0810546875 ; 6139.068359375
-2.16 ; 6.47 ; 3.37 ; 1359.0440673828125 ; 600.341796875 ; 6132.462890625
-2.13 ; 6.42 ; 3.53 ; 1359.2081298828125 ; 600.6025390625 ; 6125.857421875
-2.11 ; 6.14 ; 3.68 ; 1359.3853759765625 ; 600.7763671875 ; 6119.1650390625
-2.1 ; 5.82 ; 3.84 ; 1359.5721435546875 ; 601.125 ; 6112.55859375
-2.08 ; 5.46 ; 4.0 ; 1359.7603759765625 ; 601.3857421875 ; 6105.953125
-2.08 ; 5.09 ; 4.17 ; 1359.9471435546875 ; 601.5595703125 ; 6099.4345703125
-2.07 ; 4.72 ; 4.32 ; 1360.1275634765625 ; 601.8203125 ; 6092.828125
-2.05 ; 4.36 ; 4.5 ; 1360.2987060546875 ; 602.0810546875 ; 6086.22265625
-2.04 ; 4.01 ; 4.65 ; 1360.4549560546875 ; 602.341796875 ; 6079.5302734375
-2.0 ; 3.69 ; 4.81 ; 1360.5947265625 ; 602.6025390625 ; 6072.923828125
-1.99 ; 3.39 ; 4.96 ; 1360.7166748046875 ; 602.7763671875 ; 6066.318359375
-1.96 ; 3.16 ; 5.1 ; 1360.8189697265625 ; 603.1240234375 ; 6059.712890625
-1.91 ; 3.04 ; 5.25 ; 1360.898681640625 ; 603.384765625 ; 6053.107421875
-1.85 ; 3.04 ; 5.39 ; 1360.9588623046875 ; 603.55859375 ; 6046.5009765625
-1.79 ; 3.14 ; 5.53 ; 1360.9993896484375 ; 603.8193359375 ; 6039.80859375
-1.72 ; 3.27 ; 5.67 ; 1361.0244140625 ; 603.9931640625 ; 6033.2900390625
